timeTag,devStatus,devDeep,devSpeed,dataTemp,dataConv,dataP,dataSal,dataSV,dataPH,dataZ,dataY,iatitude,longitude,shipSpeed,oceanDeep
2020-06-20 14:55:44,1,346.3185817173549,3.37000002179827,9.839285714285714,33.8010003226144,377.4872480119978,36.920428139822825,1493.4257289341515,1027.6079973493304,8.364285605294365,45.28471429007394,,,2,1200
2020-06-20 14:55:45,1,349.1749979654948,3.2866666316986084,9.69433323542277,33.8120002746582,380.6007486979167,36.79966735839844,1492.9600016276042,1027.6541748046875,8.240000089009603,45.039666493733726,,,2,1200
2020-06-20 14:55:46,1,352.7642822265625,3.2457143238612582,9.568142890930176,33.79385757446289,384.5130702427455,36.66842923845564,1492.5399867466515,1027.6781354631696,8.132857050214495,44.80128533499582,,,2,1200
2020-06-20 14:55:47,1,355.9933319091797,3.396666606267293,9.433833281199137,33.79166793823242,388.0327301025391,36.54466692606608,1492.0983479817708,1027.7140299479167,8.018333594004313,44.56300036112467,,,2,1200
2020-06-20 14:55:48,1,359.4971444266183,3.2557142802647183,9.294999940054756,33.80214309692383,391.85188947405135,36.429285866873606,1491.6585693359375,1027.7614222935267,7.898571423121861,44.3278568812779,,,2,1200
2020-06-20 14:55:49,1,362.9783325195313,3.571666717529297,9.133500258127848,33.81483268737793,395.64637756347656,36.296165466308594,1491.1366780598958,1027.8141682942708,7.763333320617676,44.059499740600586,,,2,1200
2020-06-20 14:55:50,1,365.9783376057943,3.0350000063578286,9.1146666208903,33.78566678365072,398.9163818359375,36.25183359781901,1491.0816853841145,1027.8078206380208,7.746666590372722,43.99850018819173,,,2,1200
2020-06-20 14:55:51,1,369.19571358816967,3.48714280128479,9.067428725106376,33.79500034877232,402.42332676478793,36.21957179478237,1490.971435546875,1027.8379778180804,7.707142693655832,43.92671421595982,,,2,1200
2020-06-20 14:55:52,1,372.173329671224,2.956666688124338,8.969500064849854,33.79466756184896,405.66893513997394,36.13133303324381,1490.6600138346355,1027.867167154948,7.623333374659221,43.754666010538735,,,2,1200
2020-06-20 14:55:53,1,375.1349995930989,3.603333314259847,8.93833335240682,33.813833236694336,408.8971455891927,36.12233289082845,1490.6133626302085,1027.9006754557292,7.598333279291789,43.72066688537598,,,2,1200
2020-06-20 14:55:54,1,378.3771405901228,2.7585714033671787,8.990857260567802,33.82842908586775,412.43109130859375,36.18585641043527,1490.8799874441963,1027.9178641183037,7.642857142857143,43.828714098249165,,,2,1200
2020-06-20 14:55:55,1,381.9785679408482,3.638571466718401,8.987000056675502,33.868856702532085,416.3566502162389,36.2225717817034,1490.972865513393,1027.9664132254463,7.640000002724784,43.86257062639509,,,2,1200
2020-06-20 14:55:56,1,385.1199951171875,3.066666603088379,8.96833356221517,33.88266690572103,419.7808024088542,36.22016716003418,1490.9716389973958,1027.994649251302,7.621666590372722,43.8418337504069,,,2,1200
2020-06-20 14:55:57,1,388.068339029948,3.3399999737739563,8.919666767120361,33.89650026957194,422.99448649088544,36.19066619873047,1490.8583374023438,1028.026835123698,7.581666628519694,43.77233378092448,,,2,1200
2020-06-20 14:55:58,1,391.1042872837612,2.757142867360796,8.828857013157435,33.91385705130441,426.30367606026783,36.12542833600725,1490.5914132254463,1028.0690046037946,7.502857072012765,43.62828554425921,,,2,1200
2020-06-20 14:55:59,1,394.1999969482422,3.064999977747599,8.756333510080973,33.9001661936442,429.67799886067706,36.04749997456869,1490.356669108073,1028.0841674804688,7.441666603088379,43.4891668955485,,,2,1200
2020-06-20 14:56:00,1,397.4828622000558,3.4900000180516924,8.692571231297084,33.901284899030415,433.2563127790178,35.99214281354632,1490.1728690011162,1028.1105782645088,7.387142862592425,43.3792849949428,,,2,1200
2020-06-20 14:56:01,1,400.64500427246094,3.4200000166893005,8.644166628519693,33.910000483194985,436.7030436197917,35.95766639709473,1490.0550130208333,1028.1393432617188,7.348333358764648,43.30600039164225,,,2,1200
2020-06-20 14:56:02,1,404.05999755859375,3.064285721097673,8.605143002101354,33.9182859148298,440.4254019601004,35.93142809186663,1489.9728480747767,1028.167724609375,7.312857151031494,43.24428612845285,,,2,1200
